#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
ATP6V1E1	RHEB	9606.ENSP00000253413	9606.ENSP00000262187	0	0	0	0	0.068	0.057	0.600	0.055	0.623
ATP6V1E1	RRAGC	9606.ENSP00000253413	9606.ENSP00000362092	0	0	0	0	0.103	0	0.600	0.094	0.646
ATP6V1E1	BID	9606.ENSP00000253413	9606.ENSP00000318822	0	0	0	0	0	0	0	0.720	0.720
ATP6V1E1	SH3BP4	9606.ENSP00000253413	9606.ENSP00000386862	0	0	0	0	0	0	0.900	0	0.900
ATP6V1E1	FLCN	9606.ENSP00000253413	9606.ENSP00000285071	0	0	0	0	0	0	0.900	0	0.900
ATP6V1E1	SESN1	9606.ENSP00000253413	9606.ENSP00000393762	0	0	0	0	0	0	0.900	0	0.900
ATP6V1E1	TCIRG1	9606.ENSP00000253413	9606.ENSP00000265686	0.111	0	0	0	0.066	0.826	0.600	0.673	0.977
ATP6V1E1	ATP6V1G1	9606.ENSP00000253413	9606.ENSP00000363162	0	0	0	0	0.288	0.976	0.800	0.915	0.999
ATP6V1E1	ATP6V1H	9606.ENSP00000253413	9606.ENSP00000352522	0	0	0	0	0.678	0.979	0.800	0.838	0.999
ATP6V1G1	VPS18	9606.ENSP00000363162	9606.ENSP00000220509	0	0	0	0	0	0.726	0	0	0.726
ATP6V1G1	NPRL2	9606.ENSP00000363162	9606.ENSP00000232501	0	0	0	0	0	0	0.900	0	0.900
ATP6V1G1	SESN2	9606.ENSP00000363162	9606.ENSP00000253063	0	0	0	0	0	0	0.900	0.070	0.903
ATP6V1G1	LAMTOR5	9606.ENSP00000363162	9606.ENSP00000256644	0	0	0	0	0.106	0	0.600	0	0.627
ATP6V1G1	RHEB	9606.ENSP00000363162	9606.ENSP00000262187	0	0	0	0	0.068	0.057	0.600	0.048	0.620
ATP6V1G1	RRAGB	9606.ENSP00000363162	9606.ENSP00000262850	0	0	0	0	0.062	0	0.600	0	0.608
ATP6V1G1	TCIRG1	9606.ENSP00000363162	9606.ENSP00000265686	0	0	0	0	0	0.526	0.600	0.624	0.922
ATP6V1G1	FLCN	9606.ENSP00000363162	9606.ENSP00000285071	0	0	0	0	0	0	0.900	0	0.900
ATP6V1G1	LAMTOR4	9606.ENSP00000363162	9606.ENSP00000343118	0	0	0	0	0.090	0	0.600	0	0.620
ATP6V1G1	ATP6V1H	9606.ENSP00000363162	9606.ENSP00000352522	0	0	0	0	0.174	0.788	0.800	0.848	0.994
ATP6V1G1	MTOR	9606.ENSP00000363162	9606.ENSP00000354558	0	0	0	0	0	0	0.600	0.048	0.602
ATP6V1G1	LAMTOR2	9606.ENSP00000363162	9606.ENSP00000357288	0	0	0	0	0.104	0	0.600	0.105	0.651
ATP6V1G1	RRAGD	9606.ENSP00000363162	9606.ENSP00000358423	0	0	0	0	0	0	0.600	0.198	0.665
ATP6V1G1	RRAGC	9606.ENSP00000363162	9606.ENSP00000362092	0	0	0	0	0.056	0	0.600	0.139	0.646
ATP6V1G1	SH3BP4	9606.ENSP00000363162	9606.ENSP00000386862	0	0	0	0	0	0	0.900	0	0.900
ATP6V1G1	SESN1	9606.ENSP00000363162	9606.ENSP00000393762	0	0	0	0	0	0	0.900	0.046	0.900
ATP6V1H	NPRL2	9606.ENSP00000352522	9606.ENSP00000232501	0	0	0	0	0	0	0.900	0.101	0.906
ATP6V1H	SESN2	9606.ENSP00000352522	9606.ENSP00000253063	0	0	0	0	0	0	0.900	0	0.900
ATP6V1H	LAMTOR5	9606.ENSP00000352522	9606.ENSP00000256644	0	0	0	0	0.062	0	0.600	0	0.608
ATP6V1H	RHEB	9606.ENSP00000352522	9606.ENSP00000262187	0	0	0	0	0.062	0.072	0.600	0.048	0.624
ATP6V1H	RRAGB	9606.ENSP00000352522	9606.ENSP00000262850	0	0	0	0	0.062	0.104	0.600	0	0.634
ATP6V1H	TCIRG1	9606.ENSP00000352522	9606.ENSP00000265686	0	0	0	0	0.236	0.699	0.800	0.747	0.986
ATP6V1H	FLCN	9606.ENSP00000352522	9606.ENSP00000285071	0	0	0	0	0.062	0	0.900	0	0.902
ATP6V1H	LAMTOR4	9606.ENSP00000352522	9606.ENSP00000343118	0	0	0	0	0.047	0	0.600	0.145	0.646
ATP6V1H	LAMTOR2	9606.ENSP00000352522	9606.ENSP00000357288	0	0	0	0	0.068	0	0.600	0.082	0.627
ATP6V1H	MTOR	9606.ENSP00000352522	9606.ENSP00000354558	0	0	0	0	0.059	0.061	0.600	0.075	0.629
ATP6V1H	RRAGD	9606.ENSP00000352522	9606.ENSP00000358423	0	0	0	0	0.049	0.102	0.600	0.056	0.634
ATP6V1H	RRAGC	9606.ENSP00000352522	9606.ENSP00000362092	0	0	0	0	0.080	0.102	0.600	0	0.640
ATP6V1H	SH3BP4	9606.ENSP00000352522	9606.ENSP00000386862	0	0	0	0	0	0	0.900	0	0.900
ATP6V1H	SESN1	9606.ENSP00000352522	9606.ENSP00000393762	0	0	0	0	0	0	0.900	0	0.900
BAG3	STUB1	9606.ENSP00000358081	9606.ENSP00000219548	0	0	0	0	0.069	0.693	0.540	0.922	0.988
BAG3	GAPDH	9606.ENSP00000358081	9606.ENSP00000229239	0	0	0	0	0.052	0.061	0	0.380	0.400
BAG3	MFN2	9606.ENSP00000358081	9606.ENSP00000235329	0	0	0	0	0.145	0.142	0	0.254	0.405
BAG3	HSPB1	9606.ENSP00000358081	9606.ENSP00000248553	0	0	0	0	0.107	0.657	0	0.665	0.889
BAG3	TSG101	9606.ENSP00000358081	9606.ENSP00000251968	0	0	0	0	0.063	0	0	0.490	0.502
BAG3	GABARAPL1	9606.ENSP00000358081	9606.ENSP00000266458	0	0	0	0	0.062	0.145	0	0.312	0.400
BAG3	MAP1LC3B	9606.ENSP00000358081	9606.ENSP00000268607	0	0	0	0	0.062	0.145	0	0.555	0.612
BAG3	WDFY3	9606.ENSP00000358081	9606.ENSP00000295888	0	0	0	0	0.108	0.270	0	0.348	0.538
BAG3	TSC1	9606.ENSP00000358081	9606.ENSP00000298552	0	0	0	0	0.046	0.080	0.720	0.333	0.814
BAG3	SYNPO2	9606.ENSP00000358081	9606.ENSP00000306015	0	0	0	0	0.063	0.282	0	0.961	0.971
BAG3	CASP3	9606.ENSP00000358081	9606.ENSP00000311032	0	0	0	0	0	0.284	0	0.322	0.494
BAG3	HSP90AA1	9606.ENSP00000358081	9606.ENSP00000335153	0	0	0	0	0.045	0.292	0	0.730	0.802
BAG3	BECN1	9606.ENSP00000358081	9606.ENSP00000355231	0	0	0	0	0.067	0	0	0.467	0.482
BAG3	MCL1	9606.ENSP00000358081	9606.ENSP00000358022	0	0	0	0	0.062	0.281	0	0.504	0.636
BAG3	BCL2L11	9606.ENSP00000358081	9606.ENSP00000376943	0	0	0	0	0	0.270	0	0.212	0.400
BAG3	LAMP2	9606.ENSP00000358081	9606.ENSP00000408411	0	0	0	0	0.062	0	0	0.395	0.409
BAG3	MAP1LC3A	9606.ENSP00000358081	9606.ENSP00000363970	0	0	0	0	0.062	0.145	0	0.347	0.430
BAG3	BNIP3L	9606.ENSP00000358081	9606.ENSP00000370003	0	0	0	0	0	0.270	0	0.342	0.499
BAG3	USP10	9606.ENSP00000358081	9606.ENSP00000457411	0	0	0	0	0.111	0.183	0	0.393	0.521
BAG3	BCL2	9606.ENSP00000358081	9606.ENSP00000381185	0	0	0	0	0.049	0.478	0	0.122	0.526
BAG3	NBR1	9606.ENSP00000358081	9606.ENSP00000411250	0	0	0	0	0.062	0.181	0	0.505	0.586
BAG3	SRC	9606.ENSP00000358081	9606.ENSP00000362680	0	0	0	0	0	0.078	0	0.902	0.906
BAG3	SQSTM1	9606.ENSP00000358081	9606.ENSP00000374455	0	0	0	0	0.076	0.696	0	0.935	0.980
BAG3	HSPA8	9606.ENSP00000358081	9606.ENSP00000432083	0	0	0	0	0.085	0.915	0.900	0.988	0.999
BCL2	EP300	9606.ENSP00000381185	9606.ENSP00000263253	0	0	0	0	0	0	0.900	0.134	0.909
BCL2	STAT3	9606.ENSP00000381185	9606.ENSP00000264657	0	0	0	0	0	0.153	0.900	0.307	0.936
BCL2	TP53	9606.ENSP00000381185	9606.ENSP00000269305	0	0	0	0	0.051	0.884	0.900	0.628	0.995
BCL2	ITPR1	9606.ENSP00000381185	9606.ENSP00000306253	0	0	0	0	0.077	0.486	0	0.138	0.555
BCL2	CASP3	9606.ENSP00000381185	9606.ENSP00000311032	0	0	0	0	0	0.539	0	0.622	0.818
BCL2	BID	9606.ENSP00000381185	9606.ENSP00000318822	0	0	0	0	0	0.900	0.800	0.507	0.989
BCL2	PSEN1	9606.ENSP00000381185	9606.ENSP00000326366	0	0	0	0	0	0.486	0	0.155	0.547
BCL2	HSP90AA1	9606.ENSP00000381185	9606.ENSP00000335153	0	0	0	0	0	0.486	0	0.161	0.550
BCL2	BMF	9606.ENSP00000381185	9606.ENSP00000346697	0	0	0	0	0.063	0.544	0.600	0.378	0.879
BCL2	BECN1	9606.ENSP00000381185	9606.ENSP00000355231	0	0	0	0	0	0.993	0.800	0.892	0.999
BCL2	MCL1	9606.ENSP00000381185	9606.ENSP00000358022	0	0	0	0.628	0	0.492	0.900	0.605	0.958
BCL2	PRKAA2	9606.ENSP00000381185	9606.ENSP00000360290	0	0	0	0	0	0	0	0.434	0.434
BCL2	BNIP3L	9606.ENSP00000381185	9606.ENSP00000370003	0	0	0	0	0	0.494	0	0.231	0.594
BCL2	SQSTM1	9606.ENSP00000381185	9606.ENSP00000374455	0	0	0	0	0.062	0.486	0	0.166	0.562
BCL2	BCL2L11	9606.ENSP00000381185	9606.ENSP00000376943	0	0	0	0	0	0.931	0.800	0.519	0.992
BCL2	MAPK8	9606.ENSP00000381185	9606.ENSP00000378974	0	0	0	0	0	0.471	0.900	0.258	0.957
BCL2	HIF1A	9606.ENSP00000381185	9606.ENSP00000437955	0	0	0	0	0	0.538	0	0.324	0.674
BCL2	DDIT3	9606.ENSP00000381185	9606.ENSP00000448665	0	0	0	0	0.062	0	0.800	0.184	0.833
BCL2L11	SIRT1	9606.ENSP00000376943	9606.ENSP00000212015	0	0	0	0	0	0	0	0.505	0.505
BCL2L11	XBP1	9606.ENSP00000376943	9606.ENSP00000216037	0	0	0	0	0	0	0	0.576	0.576
BCL2L11	GAPDH	9606.ENSP00000376943	9606.ENSP00000229239	0	0	0	0	0	0	0	0.616	0.616
BCL2L11	PIK3C3	9606.ENSP00000376943	9606.ENSP00000262039	0	0	0	0	0	0	0	0.513	0.513
BCL2L11	EP300	9606.ENSP00000376943	9606.ENSP00000263253	0	0	0	0	0.052	0	0.900	0.381	0.936
BCL2L11	PIK3CA	9606.ENSP00000376943	9606.ENSP00000263967	0	0	0	0	0	0	0	0.464	0.463
BCL2L11	STAT3	9606.ENSP00000376943	9606.ENSP00000264657	0	0	0	0	0	0	0	0.597	0.597
BCL2L11	TP53	9606.ENSP00000376943	9606.ENSP00000269305	0	0	0	0	0	0	0	0.741	0.741
BCL2L11	IL3	9606.ENSP00000376943	9606.ENSP00000296870	0	0	0	0	0	0	0	0.409	0.408
BCL2L11	CASP3	9606.ENSP00000376943	9606.ENSP00000311032	0	0	0	0	0	0	0.900	0.840	0.983
BCL2L11	BOK	9606.ENSP00000376943	9606.ENSP00000314132	0	0	0	0	0	0.158	0	0.744	0.775
BCL2L11	BID	9606.ENSP00000376943	9606.ENSP00000318822	0	0	0	0	0	0.417	0.800	0.625	0.952
BCL2L11	GSK3B	9606.ENSP00000376943	9606.ENSP00000324806	0	0	0	0	0	0.057	0	0.422	0.432
BCL2L11	HSP90AA1	9606.ENSP00000376943	9606.ENSP00000335153	0	0	0	0	0	0	0	0.501	0.501
BCL2L11	BMF	9606.ENSP00000376943	9606.ENSP00000346697	0	0	0	0	0.065	0	0	0.857	0.861
BCL2L11	MTOR	9606.ENSP00000376943	9606.ENSP00000354558	0	0	0	0	0	0	0	0.557	0.557
BCL2L11	BECN1	9606.ENSP00000376943	9606.ENSP00000355231	0	0	0	0	0	0.182	0	0.970	0.974
BCL2L11	MCL1	9606.ENSP00000376943	9606.ENSP00000358022	0	0	0	0	0	0.994	0.900	0.989	0.999
BCL2L11	SRC	9606.ENSP00000376943	9606.ENSP00000362680	0	0	0	0	0	0.057	0.600	0.563	0.820
BCL2L11	FOXO1	9606.ENSP00000376943	9606.ENSP00000368880	0	0	0	0	0	0.270	0.900	0.698	0.976
BCL2L11	BNIP3L	9606.ENSP00000376943	9606.ENSP00000370003	0	0	0	0	0	0	0	0.459	0.459
BCL2L11	IL10	9606.ENSP00000376943	9606.ENSP00000412237	0	0	0	0	0	0	0	0.402	0.403
BCL2L11	CASP1	9606.ENSP00000376943	9606.ENSP00000433138	0	0	0	0	0	0	0	0.412	0.412
BCL2L11	HIF1A	9606.ENSP00000376943	9606.ENSP00000437955	0	0	0	0	0	0	0	0.501	0.501
BCL2L11	DDIT3	9606.ENSP00000376943	9606.ENSP00000448665	0	0	0	0	0	0	0.900	0.619	0.960
BCL2L11	ERN1	9606.ENSP00000376943	9606.ENSP00000401445	0	0	0	0	0.060	0.345	0	0.946	0.964
BCL2L11	MAPK8	9606.ENSP00000376943	9606.ENSP00000378974	0	0	0	0	0	0.463	0.900	0.565	0.974
BCL2L11	FOXO3	9606.ENSP00000376943	9606.ENSP00000385824	0	0	0	0	0	0.628	0.900	0.834	0.993
BECN1	RB1CC1	9606.ENSP00000355231	9606.ENSP00000025008	0	0	0	0	0.062	0.270	0.900	0.925	0.994
BECN1	KEAP1	9606.ENSP00000355231	9606.ENSP00000171111	0	0	0	0	0.056	0	0	0.514	0.522
BECN1	SIRT1	9606.ENSP00000355231	9606.ENSP00000212015	0	0	0	0	0.049	0	0	0.710	0.713
BECN1	XBP1	9606.ENSP00000355231	9606.ENSP00000216037	0	0	0	0	0	0	0	0.602	0.602
BECN1	HMOX1	9606.ENSP00000355231	9606.ENSP00000216117	0	0	0	0	0	0	0	0.506	0.506
BECN1	VPS18	9606.ENSP00000355231	9606.ENSP00000220509	0	0	0	0	0.053	0.140	0	0.444	0.507
BECN1	GAPDH	9606.ENSP00000355231	9606.ENSP00000229239	0	0	0	0	0	0	0	0.741	0.741
BECN1	MFN2	9606.ENSP00000355231	9606.ENSP00000235329	0	0	0	0	0.049	0	0	0.609	0.613
BECN1	PYCARD	9606.ENSP00000355231	9606.ENSP00000247470	0	0	0	0	0	0.345	0	0.227	0.472
BECN1	TICAM1	9606.ENSP00000355231	9606.ENSP00000248244	0	0	0	0	0	0.182	0	0.404	0.491
BECN1	SIRT2	9606.ENSP00000355231	9606.ENSP00000249396	0	0	0	0	0.062	0	0	0.404	0.417
BECN1	SESN2	9606.ENSP00000355231	9606.ENSP00000253063	0	0	0	0	0	0	0	0.405	0.405
BECN1	PRKAB2	9606.ENSP00000355231	9606.ENSP00000254101	0	0	0	0	0.050	0.137	0.900	0.095	0.915
BECN1	TRIM21	9606.ENSP00000355231	9606.ENSP00000254436	0	0	0	0	0.052	0.270	0	0.671	0.753
BECN1	DRAM1	9606.ENSP00000355231	9606.ENSP00000258534	0	0	0	0	0	0	0	0.661	0.661
BECN1	DAPK2	9606.ENSP00000355231	9606.ENSP00000261891	0	0	0	0	0.062	0	0.800	0.219	0.840
BECN1	PIK3C3	9606.ENSP00000355231	9606.ENSP00000262039	0	0	0	0	0.214	0.997	0.800	0.995	0.999
BECN1	WIPI1	9606.ENSP00000355231	9606.ENSP00000262139	0	0	0	0	0.106	0.378	0	0.906	0.943
BECN1	RHEB	9606.ENSP00000355231	9606.ENSP00000262187	0	0	0	0	0	0.095	0	0.657	0.676
BECN1	VMP1	9606.ENSP00000355231	9606.ENSP00000262291	0	0	0	0	0.065	0.270	0.800	0.992	0.998
BECN1	EP300	9606.ENSP00000355231	9606.ENSP00000263253	0	0	0	0	0.062	0	0	0.389	0.402
BECN1	EIF2AK4	9606.ENSP00000355231	9606.ENSP00000263791	0	0	0	0	0.062	0	0	0.391	0.404
BECN1	VAMP8	9606.ENSP00000355231	9606.ENSP00000263864	0	0	0	0	0.063	0.057	0	0.419	0.441
BECN1	PIK3CA	9606.ENSP00000355231	9606.ENSP00000263967	0	0	0	0	0.064	0.302	0.720	0.363	0.867
BECN1	STAT3	9606.ENSP00000355231	9606.ENSP00000264657	0	0	0	0	0.062	0.270	0	0.731	0.800
BECN1	PIK3C2A	9606.ENSP00000355231	9606.ENSP00000265970	0	0	0	0	0.070	0.302	0.540	0.267	0.752
BECN1	GABARAPL1	9606.ENSP00000355231	9606.ENSP00000266458	0	0	0	0	0.065	0.140	0.900	0.932	0.993
BECN1	MAP1LC3B	9606.ENSP00000355231	9606.ENSP00000268607	0	0	0	0	0.065	0.140	0.900	0.938	0.994
BECN1	NPC1	9606.ENSP00000355231	9606.ENSP00000269228	0	0	0	0	0.072	0	0	0.436	0.454
BECN1	TP53	9606.ENSP00000355231	9606.ENSP00000269305	0	0	0	0	0	0.270	0	0.863	0.896
BECN1	NRBF2	9606.ENSP00000355231	9606.ENSP00000277746	0	0	0	0	0	0.870	0.800	0.731	0.992
BECN1	EPG5	9606.ENSP00000355231	9606.ENSP00000282041	0	0	0	0	0	0	0	0.551	0.551
BECN1	PRKAG2	9606.ENSP00000355231	9606.ENSP00000287878	0	0	0	0	0.062	0	0.900	0.100	0.908
BECN1	WIPI2	9606.ENSP00000355231	9606.ENSP00000288828	0	0	0	0	0.214	0.245	0.650	0.876	0.970
BECN1	PIK3CB	9606.ENSP00000355231	9606.ENSP00000289153	0	0	0	0	0.064	0.302	0.540	0.319	0.768
BECN1	WDFY3	9606.ENSP00000355231	9606.ENSP00000295888	0	0	0	0	0.075	0.249	0	0.537	0.650
BECN1	KIAA0226	9606.ENSP00000355231	9606.ENSP00000296343	0	0	0	0	0.064	0.901	0	0.989	0.998
BECN1	TSC1	9606.ENSP00000355231	9606.ENSP00000298552	0	0	0	0	0.046	0.270	0	0.390	0.538
BECN1	LRRK2	9606.ENSP00000355231	9606.ENSP00000298910	0	0	0	0	0.063	0.102	0	0.663	0.692
BECN1	VPS35	9606.ENSP00000355231	9606.ENSP00000299138	0	0	0	0	0.063	0	0	0.814	0.819
BECN1	RAB24	9606.ENSP00000355231	9606.ENSP00000304376	0	0	0	0	0.048	0.214	0	0.412	0.522
BECN1	ITPR1	9606.ENSP00000355231	9606.ENSP00000306253	0	0	0	0	0.112	0.270	0.800	0.849	0.977
BECN1	GABARAP	9606.ENSP00000355231	9606.ENSP00000306866	0	0	0	0	0.100	0.140	0.900	0.933	0.994
BECN1	CASP3	9606.ENSP00000355231	9606.ENSP00000311032	0	0	0	0	0	0.295	0	0.856	0.894
BECN1	BOK	9606.ENSP00000355231	9606.ENSP00000314132	0	0	0	0	0	0.179	0	0.324	0.421
BECN1	ULK1	9606.ENSP00000355231	9606.ENSP00000324560	0	0	0	0	0.085	0.881	0.900	0.975	0.999
BECN1	GSK3B	9606.ENSP00000355231	9606.ENSP00000324806	0	0	0	0	0.055	0.113	0	0.380	0.435
BECN1	STK11	9606.ENSP00000355231	9606.ENSP00000324856	0	0	0	0	0.063	0.130	0	0.549	0.600
BECN1	PSEN1	9606.ENSP00000355231	9606.ENSP00000326366	0	0	0	0	0.042	0	0	0.514	0.514
BECN1	TBK1	9606.ENSP00000355231	9606.ENSP00000329967	0	0	0	0	0.062	0.062	0	0.524	0.545
BECN1	HSP90AA1	9606.ENSP00000355231	9606.ENSP00000335153	0	0	0	0	0	0.270	0	0.903	0.926
BECN1	SNCA	9606.ENSP00000355231	9606.ENSP00000338345	0	0	0	0	0	0	0	0.574	0.574
BECN1	KAT5	9606.ENSP00000355231	9606.ENSP00000340330	0	0	0	0	0.063	0	0	0.445	0.458
BECN1	HMGB1	9606.ENSP00000355231	9606.ENSP00000345347	0	0	0	0	0.062	0.501	0.800	0.989	0.998
BECN1	NHLRC1	9606.ENSP00000355231	9606.ENSP00000345464	0	0	0	0	0.052	0	0	0.442	0.449
BECN1	PRKAA1	9606.ENSP00000355231	9606.ENSP00000346148	0	0	0	0	0.063	0.270	0.900	0.455	0.957
BECN1	UVRAG	9606.ENSP00000355231	9606.ENSP00000348455	0	0	0	0	0.096	0.971	0.800	0.994	0.999
BECN1	WDR45	9606.ENSP00000355231	9606.ENSP00000348848	0	0	0	0	0.063	0.164	0	0.624	0.680
BECN1	MTOR	9606.ENSP00000355231	9606.ENSP00000354558	0	0	0	0	0.064	0.468	0	0.878	0.934
BECN1	RAB39B	9606.ENSP00000355231	9606.ENSP00000358466	0	0	0	0	0	0.311	0	0.164	0.400
BECN1	PARK7	9606.ENSP00000355231	9606.ENSP00000418770	0	0	0	0	0.079	0	0	0.405	0.429
BECN1	SRC	9606.ENSP00000355231	9606.ENSP00000362680	0	0	0	0	0	0.083	0	0.403	0.430
BECN1	CDK5	9606.ENSP00000355231	9606.ENSP00000419782	0	0	0	0	0.089	0	0	0.471	0.498
BECN1	PLEKHM1	9606.ENSP00000355231	9606.ENSP00000389913	0	0	0	0	0.062	0.058	0	0.493	0.513
BECN1	FOXO1	9606.ENSP00000355231	9606.ENSP00000368880	0	0	0	0	0	0	0	0.523	0.523
BECN1	CASP1	9606.ENSP00000355231	9606.ENSP00000433138	0	0	0	0	0	0.074	0	0.541	0.557
BECN1	VPS11	9606.ENSP00000355231	9606.ENSP00000481126	0	0	0	0	0.090	0.140	0	0.490	0.566
BECN1	HSPA8	9606.ENSP00000355231	9606.ENSP00000432083	0	0	0	0	0.062	0.056	0	0.550	0.567
BECN1	TRIM17	9606.ENSP00000355231	9606.ENSP00000355658	0	0	0	0	0.052	0	0	0.563	0.568
BECN1	TOMM20	9606.ENSP00000355231	9606.ENSP00000355566	0	0	0	0	0.052	0	0	0.569	0.574
BECN1	DDIT3	9606.ENSP00000355231	9606.ENSP00000448665	0	0	0	0	0	0	0	0.577	0.577
BECN1	WDR45B	9606.ENSP00000355231	9606.ENSP00000376139	0	0	0	0	0.063	0.164	0	0.508	0.581
BECN1	MFN1	9606.ENSP00000355231	9606.ENSP00000420617	0	0	0	0	0.069	0	0	0.569	0.582
BECN1	OPTN	9606.ENSP00000355231	9606.ENSP00000368022	0	0	0	0	0	0	0	0.583	0.583
BECN1	MAP1LC3B2	9606.ENSP00000355231	9606.ENSP00000450524	0	0	0	0	0.065	0.140	0	0.582	0.635
BECN1	CALCOCO2	9606.ENSP00000355231	9606.ENSP00000398523	0	0	0	0	0	0	0	0.642	0.642
BECN1	HIF1A	9606.ENSP00000355231	9606.ENSP00000437955	0	0	0	0	0	0	0	0.642	0.642
BECN1	KIAA0226L	9606.ENSP00000355231	9606.ENSP00000396935	0	0	0	0	0.062	0.297	0	0.502	0.644
BECN1	MAP3K7	9606.ENSP00000355231	9606.ENSP00000358335	0	0	0	0	0	0.062	0	0.636	0.644
BECN1	ERN1	9606.ENSP00000355231	9606.ENSP00000401445	0	0	0	0	0.062	0.062	0	0.630	0.647
BECN1	PIK3C2B	9606.ENSP00000355231	9606.ENSP00000356155	0	0	0	0	0.064	0.302	0.540	0.227	0.736
BECN1	FOXO3	9606.ENSP00000355231	9606.ENSP00000385824	0	0	0	0	0	0	0	0.759	0.759
BECN1	LAMP2	9606.ENSP00000355231	9606.ENSP00000408411	0	0	0	0	0	0	0	0.760	0.760
BECN1	ZFYVE1	9606.ENSP00000355231	9606.ENSP00000450742	0	0	0	0	0.104	0.056	0	0.744	0.765
BECN1	BNIP3L	9606.ENSP00000355231	9606.ENSP00000370003	0	0	0	0	0.062	0	0	0.830	0.835
BECN1	DAPK3	9606.ENSP00000355231	9606.ENSP00000442973	0	0	0	0	0.062	0	0.800	0.315	0.860
BECN1	NBR1	9606.ENSP00000355231	9606.ENSP00000411250	0	0	0	0	0.062	0	0	0.880	0.883
BECN1	NEDD4	9606.ENSP00000355231	9606.ENSP00000424827	0	0	0	0	0.063	0.675	0	0.687	0.896
BECN1	PRKAG3	9606.ENSP00000355231	9606.ENSP00000397133	0	0	0	0	0.062	0	0.900	0.055	0.903
BECN1	TAB2	9606.ENSP00000355231	9606.ENSP00000356426	0	0	0	0	0	0.494	0	0.861	0.927
BECN1	SQSTM1	9606.ENSP00000355231	9606.ENSP00000374455	0	0	0	0	0	0.270	0	0.913	0.934
BECN1	USP10	9606.ENSP00000355231	9606.ENSP00000457411	0	0	0	0	0.076	0.253	0.900	0.319	0.946
BECN1	PRKAA2	9606.ENSP00000355231	9606.ENSP00000360290	0	0	0	0	0.063	0	0.900	0.497	0.948
BECN1	EXOC8	9606.ENSP00000355231	9606.ENSP00000355605	0	0	0	0	0.064	0.486	0	0.906	0.951
BECN1	DAPK1	9606.ENSP00000355231	9606.ENSP00000386135	0	0	0	0	0.062	0.270	0.800	0.750	0.961
BECN1	ULK2	9606.ENSP00000355231	9606.ENSP00000378914	0	0	0	0	0.085	0.056	0.800	0.885	0.977
BECN1	GOPC	9606.ENSP00000355231	9606.ENSP00000357484	0	0	0	0	0	0.345	0	0.969	0.979
BECN1	MAPK8	9606.ENSP00000355231	9606.ENSP00000378974	0	0	0	0	0.059	0	0	0.989	0.990
BECN1	SH3GLB1	9606.ENSP00000355231	9606.ENSP00000479919	0	0	0	0	0	0.286	0	0.988	0.991
BECN1	MAP1LC3A	9606.ENSP00000355231	9606.ENSP00000363970	0	0	0	0	0.065	0.140	0.900	0.938	0.994
BECN1	MCL1	9606.ENSP00000355231	9606.ENSP00000358022	0	0	0	0	0	0.559	0	0.990	0.995
BECN1	PARK2	9606.ENSP00000355231	9606.ENSP00000355865	0	0	0	0	0.088	0.786	0	0.984	0.996
BECN1	PINK1	9606.ENSP00000355231	9606.ENSP00000364204	0	0	0	0	0	0	0.800	0.994	0.998
BID	TP53	9606.ENSP00000318822	9606.ENSP00000269305	0	0	0	0	0	0	0.900	0.465	0.944
BID	CASP3	9606.ENSP00000318822	9606.ENSP00000311032	0	0	0	0	0.062	0.687	0	0.637	0.884
BID	BOK	9606.ENSP00000318822	9606.ENSP00000314132	0	0	0	0	0	0.267	0	0.490	0.610
BID	BMF	9606.ENSP00000318822	9606.ENSP00000346697	0	0	0	0	0	0	0	0.513	0.513
BID	CAPN1	9606.ENSP00000318822	9606.ENSP00000431984	0	0	0	0	0	0.321	0.800	0.130	0.871
BID	MAPK8	9606.ENSP00000318822	9606.ENSP00000378974	0	0	0	0	0	0.287	0.800	0.246	0.883
BID	CASP1	9606.ENSP00000318822	9606.ENSP00000433138	0	0	0	0	0	0.225	0.800	0.335	0.888
BID	MCL1	9606.ENSP00000318822	9606.ENSP00000358022	0	0	0	0	0	0.979	0	0.556	0.990
BMF	TP53	9606.ENSP00000346697	9606.ENSP00000269305	0	0	0	0	0	0	0	0.477	0.477
BMF	CASP3	9606.ENSP00000346697	9606.ENSP00000311032	0	0	0	0	0	0	0	0.551	0.551
BMF	BOK	9606.ENSP00000346697	9606.ENSP00000314132	0	0	0	0	0	0.150	0	0.520	0.575
BMF	MAPK8	9606.ENSP00000346697	9606.ENSP00000378974	0	0	0	0	0	0.270	0.900	0.306	0.944
BMF	MCL1	9606.ENSP00000346697	9606.ENSP00000358022	0	0	0	0	0	0.771	0	0.899	0.976
BNIP3L	RB1CC1	9606.ENSP00000370003	9606.ENSP00000025008	0	0	0	0	0.082	0	0	0.578	0.596
BNIP3L	MFN2	9606.ENSP00000370003	9606.ENSP00000235329	0	0	0	0	0.062	0	0	0.575	0.584
BNIP3L	PIK3C3	9606.ENSP00000370003	9606.ENSP00000262039	0	0	0	0	0.062	0	0	0.598	0.607
BNIP3L	WIPI1	9606.ENSP00000370003	9606.ENSP00000262139	0	0	0	0	0.062	0	0	0.457	0.469
